Level 3 Area,Cost Center Name,Well Customer,Month,Year,Safety Observation Card Count,Near Miss (NM),Environmental (ENV) Incident Count,Property/ Equipment Damage (EQP DMG) Incident Count,First Aid Cases (FAC),Medical Treatment Only (MTO),Restricted Work Case (RWC),Lost Time Incident (LTI),Fatality (FTL),Total Recordable Cases (TTL REC),Total Class 1 Incidents,Class 1 Incident Rate (C1IR),Total Recordable Incident Rate (TRIR),Lost Time Incident Rate (LTIR),Total Hurt Rate (THR),Work Hours,Count of STARs
UAE,324SP,,2021-MAY,2021,6,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,324SP,,2021-JUN,2021,67,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,324SS,,2020-FEB,2020,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,324SS,,2021-MAY,2021,10,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,324SS,,2021-JUN,2021,3,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,462CR,,2020-FEB,2020,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,462CR,,2020-SEP,2020,2,1,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,90900,,2020-JAN,2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,0
UAE,90900,,2020-FEB,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3288,1
UAE,90900,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604,1
UAE,90900,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,0
UAE,90900,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,0
UAE,90900,,2020-JUN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0
UAE,90900,,2020-JUL,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704,0
UAE,90900,,2020-AUG,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0
UAE,90900,,2020-SEP,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0
UAE,90900,,2020-OCT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0
UAE,90900,,2020-NOV,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,0
UAE,90900,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,0
UAE,90900,,2021-JAN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0
UAE,90900,,2021-FEB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,0
UAE,90900,,2021-MAR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,0
UAE,90900,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0
UAE,90900,,2021-MAY,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416,0
UAE,90900,,2021-JUN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,0
UAE,90900,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,90900,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,90900,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,90900,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91060,,2020-JAN,2020,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0
UAE,91060,,2020-FEB,2020,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824,0
UAE,91060,,2020-MAR,2020,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,0
UAE,91060,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0
UAE,91060,,2020-MAY,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,0
UAE,91060,,2020-JUN,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,0
UAE,91060,,2020-JUL,2020,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0
UAE,91060,,2020-AUG,2020,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,0
UAE,91060,,2020-SEP,2020,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0
UAE,91060,,2020-OCT,2020,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144,0
UAE,91060,,2020-NOV,2020,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0
UAE,91060,,2020-DEC,2020,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0
UAE,91060,,2021-JAN,2021,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0
UAE,91060,,2021-FEB,2021,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0
UAE,91060,,2021-MAR,2021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0
UAE,91060,,2021-APR,2021,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0
UAE,91060,,2021-MAY,2021,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0
UAE,91060,,2021-JUN,2021,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0
UAE,91060,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91060,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91060,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91061,,2020-JAN,2020,4,0,0,0,0,0,0,0,0,0,0,,,,,0,21
UAE,91061,,2020-FEB,2020,10,1,0,0,0,0,0,0,0,0,0,,,,,0,17
UAE,91061,,2020-MAR,2020,3,0,0,0,0,0,0,0,0,0,0,,,,,0,33
UAE,91061,,2020-APR,2020,11,0,0,0,0,0,0,0,0,0,0,,,,,0,9
UAE,91061,,2020-MAY,2020,12,0,0,0,0,0,0,0,0,0,0,,,,,0,18
UAE,91061,,2020-JUN,2020,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,108,35
UAE,91061,,2020-JUL,2020,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,372,25
UAE,91061,,2020-AUG,2020,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,20
UAE,91061,,2020-SEP,2020,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,32
UAE,91061,,2020-OCT,2020,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,27
UAE,91061,,2020-NOV,2020,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,22
UAE,91061,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,12
UAE,91061,,2021-JAN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,23
UAE,91061,,2021-FEB,2021,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,20
UAE,91061,,2021-MAR,2021,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,372,17
UAE,91061,,2021-APR,2021,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,360,20
UAE,91061,,2021-MAY,2021,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0
UAE,91061,,2021-JUN,2021,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0
UAE,91061,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91061,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91062,,2020-MAY,2020,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91062,,2021-JAN,2021,4,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91062,,2021-MAY,2021,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91063,,2020-FEB,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0
UAE,91063,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0
UAE,91063,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0
UAE,91063,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
UAE,91064,,2020-OCT,2020,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91064,,2021-APR,2021,5,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91066,,2020-JUN,2020,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,91066,,2020-JUL,2020,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,SCR8X,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,18
UAE,SCR8X,,2020-SEP,2020,5,0,0,0,0,0,0,0,0,0,0,,,,,0,9
UAE,SCR8X,,2020-OCT,2020,33,1,0,0,0,0,0,0,0,0,0,,,,,0,5
UAE,SCR8X,,2020-NOV,2020,23,0,0,0,0,0,0,0,0,0,0,,,,,0,15
UAE,SCR8X,,2020-DEC,2020,21,0,0,0,0,0,0,0,0,0,0,,,,,0,9
UAE,SCR8X,,2021-JAN,2021,19,0,0,0,0,0,0,0,0,0,0,,,,,0,7
UAE,SCR8X,,2021-FEB,2021,5,0,0,0,0,0,0,0,0,0,0,,,,,0,5
UAE,SCR8X,,2021-MAR,2021,27,0,0,0,0,0,0,0,0,0,0,,,,,0,16
UAE,SCR8X,,2021-APR,2021,30,1,0,0,0,0,0,0,0,0,0,,,,,0,12
UAE,SCR8X,,2021-MAY,2021,16,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,SCR8X,,2021-JUN,2021,34,0,0,0,0,0,0,0,0,0,0,,,,,0,9
UAE,SCRDU,,2020-AUG,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,13
UAE,SDSDU,,2020-MAR,2020,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,SDSDU,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,5
UAE,SDSDU,,2020-JUN,2020,11,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,SDSDU,,2020-JUL,2020,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,SDSDU,,2020-AUG,2020,50,0,0,0,0,0,0,0,0,0,0,,,,,0,9
UAE,SDSDU,,2020-SEP,2020,34,1,0,0,0,0,0,0,0,0,0,,,,,0,3
UAE,SDSDU,,2020-OCT,2020,5,0,0,0,0,0,0,0,0,0,0,,,,,0,4
UAE,SDSDU,,2020-NOV,2020,5,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,SDSDU,,2021-JAN,2021,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,SDSDU,,2021-FEB,2021,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,SDSDU,,2021-MAR,2021,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,SDSDU,,2021-APR,2021,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,SDSDU,,2021-MAY,2021,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,STS8X,,2020-JAN,2020,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,52
UAE,STS8X,,2020-FEB,2020,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1502,46
UAE,STS8X,,2020-MAR,2020,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,17
UAE,STS8X,,2020-APR,2020,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,13
UAE,STS8X,,2020-MAY,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
UAE,STS8X,,2020-JUN,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0
UAE,STS8X,,2020-JUL,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0
UAE,STS8X,,2020-AUG,2020,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0
UAE,STS8X,,2020-SEP,2020,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0
UAE,STS8X,,2020-OCT,2020,16,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,STS8X,,2020-NOV,2020,7,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,STS8X,,2021-JAN,2021,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,STS8X,,2021-FEB,2021,8,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,STS8X,,2021-MAR,2021,11,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,STS8X,,2021-JUN,2021,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,UAEFS,,2020-JAN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
UAE,UAEFS,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
UAE,UAEFS,,2020-AUG,2020,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,UAEFS,,2020-SEP,2020,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
UAE,UAEFS,,2020-OCT,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0
UAE,UAEFS,,2020-NOV,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0
UAE,UAEFS,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0
UAE,UAEFS,,2021-JAN,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0
UAE,UAEFS,,2021-FEB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0
UAE,UAEFS,,2021-MAR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
UAE,UAEFS,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0
UAE,UAERR,,2020-JAN,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0
UAE,UAERR,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
UAE,UAERR,,2020-AUG,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
UAE,UAERR,,2020-SEP,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0
UAE,UAERR,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0
UAE,UAERR,,2021-MAY,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
UAE,UAEWH,,2020-JAN,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0
UAE,UAEWH,,2020-FEB,2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0
UAE,UAEWH,,2020-MAR,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0
EH-OTH,086FA,,2020-OCT,2020,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
EH-OTH,25086,,2020-FEB,2020,0,0,0,1,0,0,0,0,0,0,0,,,,,0,0
EH-OTH,25086,,2020-APR,2020,0,2,0,0,0,0,0,0,0,0,0,,,,,0,0
EH-OTH,25086,,2020-MAY,2020,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0
EH-OTH,25086,,2020-AUG,2020,0,0,0,1,0,0,0,0,0,0,0,,,,,0,0
Canrig,0,,2020-JAN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38727.2,0
Canrig,0,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33686.54,0
Canrig,0,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35078.37,0
Canrig,0,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30353.92,0
Canrig,0,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28587.67,0
Canrig,0,,2020-JUN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26645.66,0
Canrig,0,,2020-JUL,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22589.14,0
Canrig,0,,2020-AUG,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21501.68,0
Canrig,0,,2020-SEP,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21621.89,0
Canrig,0,,2020-OCT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21665.41,0
Canrig,0,,2020-NOV,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17423.38,0
Canrig,0,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16661.58,0
Canrig,0,,2021-JAN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20121.26,0
Canrig,0,,2021-FEB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17177.52,0
Canrig,0,,2021-MAR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23984,0
Canrig,0,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21783.99,0
Canrig,0,,2021-MAY,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20921.43,0
Canrig,0,,2021-JUN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23624.41,0
Canrig,0,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,0,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,0,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,0,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,005SG,,2020-JAN,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1
Canrig,005SG,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,2
Canrig,005SG,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1
Canrig,005SG,,2020-APR,2020,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,005SG,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,2
Canrig,650,,2020-JUL,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
Canrig,010SG,,2020-JAN,2020,3,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,050SG,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1
Canrig,052SG,,2020-JAN,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1
Canrig,052SG,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,3
Canrig,074CS,,2020-JAN,2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983.5,0
Canrig,074CS,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0
Canrig,074CS,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.07,0
Canrig,074CS,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760.99,0
Canrig,074CS,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.3,0
Canrig,074CS,,2020-JUN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.17,0
Canrig,074CS,,2020-JUL,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736.24,0
Canrig,074CS,,2020-AUG,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.5,0
Canrig,074CS,,2020-SEP,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0
Canrig,074CS,,2020-OCT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0
Canrig,074CS,,2020-NOV,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0
Canrig,074CS,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.5,0
Canrig,074CS,,2021-JAN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0
Canrig,074CS,,2021-FEB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0
Canrig,074CS,,2021-MAR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0
Canrig,074CS,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.02,0
Canrig,074CS,,2021-MAY,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0
Canrig,074CS,,2021-JUN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0
Canrig,074CS,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,074DA,,2021-JAN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,0
Canrig,074DA,,2021-FEB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.12,0
Canrig,074DA,,2021-MAR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.22,0
Canrig,074DA,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.23,0
Canrig,074DA,,2021-MAY,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.09,0
Canrig,074DA,,2021-JUN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.5,0
Canrig,074DA,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,074DA,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,074DA,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,074DA,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,074PS,,2020-JAN,2020,280,0,0,0,1,0,0,0,0,0,0,0,0,0,20.22,9890.51,0
Canrig,074PS,,2020-FEB,2020,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296.65,0
Canrig,074PS,,2020-MAR,2020,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9450.62,0
Canrig,074PS,,2020-APR,2020,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6871.59,0
Canrig,074PS,,2020-MAY,2020,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5797.53,0
Canrig,074PS,,2020-JUN,2020,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5819.32,0
Canrig,074PS,,2020-JUL,2020,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5558.32,0
Canrig,074PS,,2020-AUG,2020,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5959.24,0
Canrig,074PS,,2020-SEP,2020,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5341.69,0
Canrig,074PS,,2020-OCT,2020,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503.89,0
Canrig,074PS,,2020-NOV,2020,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6243.72,0
Canrig,074PS,,2020-DEC,2020,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6982.8,0
Canrig,074PS,,2021-JAN,2021,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8115.71,0
Canrig,074PS,,2021-FEB,2021,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7079.68,0
Canrig,074PS,,2021-MAR,2021,88,0,0,0,1,0,0,0,0,0,0,0,0,0,21.79,9179.19,0
Canrig,074PS,,2021-APR,2021,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9556.27,0
Canrig,074PS,,2021-MAY,2021,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10607.24,0
Canrig,074PS,,2021-JUN,2021,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10486.01,0
Canrig,074PS,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,074PS,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,074PS,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,074PS,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,074RT,,2020-JAN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.63,0
Canrig,074RT,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0
Canrig,074RT,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.21,0
Canrig,074RW,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Canrig,074RW,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Canrig,074RW,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
Canrig,074RW,,2021-MAY,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Canrig,087SG,,2020-OCT,2020,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,088SG,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,6
Canrig,150SG,,2020-FEB,2020,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,206CS,,2020-JAN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.68,0
Canrig,206CS,,2020-FEB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.79,0
Canrig,206CS,,2020-MAR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.3,0
Canrig,206CS,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.54,0
Canrig,206CS,,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.26,0
Canrig,206CS,,2020-JUN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.95,0
Canrig,206CS,,2020-JUL,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.9,0
Canrig,206CS,,2020-OCT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0
Canrig,206CS,,2021-FEB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.02,0
Canrig,206CS,,2021-JUN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98,0
Canrig,206CS,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,206CS,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,206CS,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,206DA,,2021-FEB,2021,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.92,0
Canrig,206DA,,2021-MAR,2021,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0
Canrig,206DA,,2021-APR,2021,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0
Canrig,206DA,,2021-MAY,2021,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0
Canrig,206DA,,2021-JUN,2021,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.5,0
Canrig,206DA,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,206DA,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,206DA,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Canrig,206DA,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
